TransactionId;CustomerId;PolicyNumber;PolicyContractDate;IncidentOcurredDate;IncidentReportDate;InsuranceType;PremiumAmount;ClaimAmount;CustomerName;AdressStreet;AdressNumber;City;State;PostalCode;SSN;MaritalStatus;AgeInsured;Tenure;EmploymentStatus;NoFamilyMembers;RiskSegmentation;HouseType;SocialClass;InsuredEducationLevel;IncidentSeverity;AuthorityContacted;AnyInjury;PoliceReportAvaible;IncidentState;IncidentCity;IncidentHourOfTheDate;AgentId;VendorId;ClaimStatus
TXN00000090;A00006267;PLC00000932;7/8/2017;27/5/2020;29/5/2020;Health;19963;16000;Kate Tito;West Larkspur Drive;6228;Glendale;AZ;85304;290-88-1317;N;26;47;Y;3;L;Mortgage;MI;High School;Major Loss;Police;1;1;FL;Panama City;9;AGENT00428;;A
TXN00000091;A00002978;PLC00006683;10/4/2017;20/5/2020;25/5/2020;Travel;6202;1000;Mary Todd;Prospect Street;32;Manchester;CT;6040;566-79-4331;N;45;85;Y;4;L;Mortgage;MI;MD;Minor Loss;Ambulance;0;1;OK;Oklahoma City;22;AGENT01136;VNDR00086;A
TXN00000092;A00009572;PLC00006462;16/1/2019;15/5/2020;20/5/2020;Health;15352;19000;Vivian Kiesel;North Hurstbourne Parkway;120;Louisville;KY;40222;300-10-2252;Y;28;108;Y;6;L;Rent;MI;High School;Minor Loss;Other;1;0;TN;Nashville;9;AGENT00573;VNDR00532;A
TXN00000093;A00007477;PLC00008821;5/6/2015;23/5/2020;28/5/2020;Health;11627;7000;Anthony Carpenter;Old Homestead Road;178;Danville;VT;5873;653-32-2994;Y;60;119;Y;3;H;Own;HI;High School;Major Loss;Ambulance;1;1;CA;Oakland;7;AGENT00474;VNDR00251;A
TXN00000094;A00009513;PLC00001274;29/5/2016;30/5/2020;31/5/2020;Travel;7252;1000;Catherine Wells;Northwest 57th Street;4132;Oklahoma City;OK;73112;649-10-1315;Y;47;94;Y;6;L;Mortgage;HI;High School;Total Loss;Police;1;1;OK;Moore;10;AGENT00908;;A
TXN00000095;A00009706;PLC00004892;12/8/2017;31/5/2020;1/6/2020;Life;8323;95000;Mariana Waller;Eastern Boulevard;2269;Montgomery;AL;36117;364-41-2374;Y;55;71;Y;6;M;Own;HI;Masters;Major Loss;None;0;1;MD;Davidsonville;6;AGENT00254;VNDR00508;A
TXN00000096;A00006240;PLC00007252;1/7/2014;26/5/2020;29/5/2020;Motor;1168;9000;Brent Fly;Massachusetts Avenue Southeast;1710;Washington;DC;20003;625-60-3268;N;55;64;Y;5;L;Rent;HI;MD;Total Loss;Ambulance;0;1;AK;Anchorage;13;AGENT00482;;A
TXN00000097;A00000327;PLC00000801;31/7/2014;31/5/2020;1/6/2020;Life;8205;15000;Christopher Lee;Piney Branch Road Northwest;4822;Washington;DC;20011;043-38-2996;Y;35;75;Y;2;M;Mortgage;LI;Bachelor;Total Loss;None;0;0;DC;Washington;8;AGENT00397;;A
TXN00000098;A00000762;PLC00000840;26/2/2017;25/5/2020;28/5/2020;Life;756;41000;Donna Delosh;Cato Road;4463;Nashville;TN;37218;208-35-1567;Y;45;80;Y;4;M;Own;MI;Bachelor;Total Loss;Police;1;0;FL;Panama City;7;AGENT00786;;A
TXN00000099;A00008559;PLC00009832;27/10/2015;26/5/2020;29/5/2020;Mobile;914;300;Alice Murphy;West Olive Avenue;6201;Glendale;AZ;85302;728-95-2336;N;49;44;Y;3;M;Rent;MI;High School;Minor Loss;Ambulance;1;1;GA;Savannah;10;AGENT00943;VNDR00597;A
TXN00000100;A00007283;PLC00001227;25/9/2014;30/5/2020;31/5/2020;Mobile;1134;200;Chester Castleberry;Silverado Way;5630;Anchorage;AK;99518;808-58-3958;Y;60;77;Y;5;H;Rent;LI;High School;Major Loss;Ambulance;1;0;CA;Cupertino;13;AGENT00011;;A
TXN00000101;A00007243;PLC00001199;15/1/2016;16/5/2020;21/5/2020;Property;8976;31000;Mary Cloud;East 32nd Street;713;Savannah;GA;31401;740-54-8067;N;37;42;Y;6;M;Mortgage;HI;High School;Major Loss;Ambulance;1;1;AZ;Glendale;10;AGENT00007;VNDR00057;A
TXN00000102;A00007330;PLC00009936;7/3/2019;15/5/2020;20/5/2020;Motor;13647;1000;Bernice Santomauro;West 89th Avenue;410;Anchorage;AK;99515;459-94-0130;Y;50;114;N;3;L;Mortgage;MI;Bachelor;Total Loss;Ambulance;0;1;AZ;Glendale;23;AGENT00691;;A
TXN00000103;A00009946;PLC00002086;20/10/2016;16/5/2020;21/5/2020;Motor;12787;7000;William Wilson;Betty Louise Drive;7758;Panama City;FL;32404;686-63-6813;N;39;72;N;5;M;Own;MI;MD;Total Loss;None;1;1;AL;Montgomery;8;AGENT00198;VNDR00344;A
TXN00000104;A00005849;PLC00009821;25/12/2012;2/6/2020;2/6/2020;Travel;6087;3000;Kara Williams;10th Street Northeast;1010;Washington;DC;20002;103-81-9181;Y;42;64;Y;2;L;Rent;MI;High School;Minor Loss;Police;1;0;DC;Washington;7;AGENT00869;;A
TXN00000105;A00008151;PLC00008510;21/6/2012;21/5/2020;26/5/2020;Life;9265;19000;Kenneth Hill;Lincoln Street;97;Fitchburg;MA;1420;464-79-0337;N;61;117;Y;5;H;Mortgage;LI;Bachelor;Major Loss;Police;0;0;VT;Saint Albans City;1;AGENT01177;;A
TXN00000106;A00004744;PLC00004764;14/5/2018;1/6/2020;1/6/2020;Life;9695;50000;Nathaniel Graham;Bay Ridge Avenue;721;Annapolis;MD;21403;502-53-3503;N;47;19;Y;4;L;Mortgage;MI;Bachelor;Major Loss;Ambulance;1;1;CA;Suisun City;5;AGENT01119;;A
TXN00000107;A00007865;PLC00005716;17/11/2011;25/5/2020;28/5/2020;Life;6959;84000;Gary Patten;Pipit Court;8513;Montgomery;AL;36117;673-18-5241;Y;47;94;Y;2;M;Rent;LI;Masters;Minor Loss;Other;0;0;CA;Hayward;12;AGENT00603;VNDR00474;A
TXN00000108;A00007480;PLC00004335;13/2/2011;30/5/2020;31/5/2020;Property;9433;20000;Martin Tommolino;Loren Circle;2130;Fayetteville;AR;72701;325-51-7713;Y;40;85;N;7;L;Mortgage;LI;High School;Major Loss;Ambulance;1;0;AL;Montgomery;11;AGENT00265;VNDR00360;A
TXN00000109;A00001988;PLC00009445;29/12/2012;19/5/2020;24/5/2020;Life;7165;78000;Michelle Thomas;C Street Southeast;1426;Washington;DC;20003;194-45-6875;Y;64;42;Y;2;M;Rent;LI;NA;Total Loss;Police;0;1;TN;Nashville;14;AGENT01042;VNDR00046;A
TXN00000110;A00005653;PLC00009597;30/11/2014;20/5/2020;25/5/2020;Travel;9633;2000;Fannie Williams;Dowler Drive;954;Eureka;CA;95501;572-47-3887;Y;51;54;Y;5;M;Rent;LI;Bachelor;Minor Loss;Ambulance;1;1;CT;Manchester;21;AGENT00491;VNDR00233;A
TXN00000111;A00007305;PLC00000246;6/4/2011;19/5/2020;24/5/2020;Mobile;958;600;Sean Billotte;Greenwood Street;1939;Savannah;GA;31404;786-78-7210;N;60;84;Y;2;M;Rent;HI;Masters;Major Loss;Other;0;0;DC;Washington;5;AGENT01181;VNDR00170;A
TXN00000112;A00001480;PLC00005653;16/6/2019;20/5/2020;25/5/2020;Motor;13455;6000;Ida Nam;Carolina Cherry Circle;130;Pooler;GA;31322;456-75-3361;Y;57;51;Y;5;L;Mortgage;HI;High School;Major Loss;Ambulance;1;1;AK;Anchorage;0;AGENT00028;VNDR00423;A
TXN00000113;A00004702;PLC00008292;25/4/2017;16/5/2020;21/5/2020;Motor;10772;3000;Sarah Toms;Columbia Drive;23;Manchester;CT;6042;020-74-8449;N;62;27;N;4;L;Own;HI;Masters;Total Loss;Police;0;1;OK;Midwest City;12;AGENT00383;;A
TXN00000114;A00001148;PLC00001545;19/6/2018;15/5/2020;20/5/2020;Health;18917;10000;Jorge Anderson;Foeburn Lane;4331;Louisville;KY;40207;692-56-5856;Y;47;11;Y;2;L;Rent;HI;High School;Total Loss;Police;0;0;CO;Arvada;17;AGENT00438;;D
TXN00000115;A00002262;PLC00009583;17/11/2013;22/5/2020;27/5/2020;Travel;6114;3000;Jorge Silva;40th Avenue North;122;Nashville;TN;37209;117-48-1831;N;32;63;Y;2;M;Rent;LI;Bachelor;Major Loss;Ambulance;0;0;CT;Manchester;8;AGENT00969;;A
TXN00000116;A00003291;PLC00002578;17/11/2012;21/5/2020;26/5/2020;Mobile;841;100;Andrea Silver;Arcellia Drive;65;Manchester;CT;6042;138-64-7282;Y;33;72;Y;7;L;Mortgage;MI;Masters;Major Loss;Ambulance;1;1;VT;Colchester;20;AGENT00694;VNDR00375;A
TXN00000117;A00008706;PLC00009641;23/12/2019;26/5/2020;29/5/2020;Life;8201;100000;Jacinta Suiter;Purdue Street;1352;San Leandro;CA;94579;391-13-1057;Y;49;56;Y;2;M;Own;LI;Bachelor;Total Loss;Ambulance;0;0;AR;Fayetteville;23;AGENT01193;VNDR00117;A
TXN00000118;A00004966;PLC00009191;9/12/2015;21/5/2020;26/5/2020;Property;11687;21000;Mary Hartman;Richardson Road;8;Barre;VT;5641;234-25-8811;Y;57;60;Y;7;L;Own;HI;College;Major Loss;Police;1;0;CT;Manchester;5;AGENT00353;;A
TXN00000119;A00001137;PLC00002557;19/10/2014;31/5/2020;1/6/2020;Mobile;619;700;Nan Mottet;Grant Street;129;Redlands;CA;92373;443-40-1985;Y;26;43;Y;7;L;Mortgage;MI;High School;Minor Loss;Ambulance;1;1;MD;Glen Burnie;7;AGENT00382;;A
TXN00000120;A00000013;PLC00009110;30/9/2015;29/5/2020;31/5/2020;Travel;9596;4000;Vivian Wallace;Yarrow Street;6021;Arvada;CO;80004;615-16-4875;Y;45;32;Y;5;L;Mortgage;LI;NA;Minor Loss;Other;0;0;GA;Pooler;18;AGENT00391;VNDR00313;A
TXN00000121;A00000875;PLC00000808;20/3/2014;22/5/2020;27/5/2020;Life;5622;97000;Jonathan Hurley;Northwest 98th Street;1311;Oklahoma City;OK;73114;464-61-7377;Y;37;51;Y;5;M;Rent;LI;MD;Major Loss;Police;0;1;FL;Panama City;12;AGENT00861;VNDR00256;D
TXN00000122;A00001718;PLC00002342;22/5/2016;19/5/2020;24/5/2020;Mobile;1022;700;Victoria Learn;Ensenada Way;1613;Aurora;CO;80011;539-12-9909;N;42;107;Y;2;M;Mortgage;HI;High School;Major Loss;Police;1;0;CA;Sacramento;14;AGENT00476;;A
TXN00000123;A00002165;PLC00002564;5/5/2018;31/5/2020;1/6/2020;Property;1395;15000;Michael Macklin;Short Circle;36528;Kenai;AK;99611;235-38-2304;N;54;40;Y;3;M;Mortgage;MI;PhD;Minor Loss;Ambulance;1;1;CO;Arvada;18;AGENT01038;;D
TXN00000124;A00003051;PLC00004192;13/8/2017;24/5/2020;29/5/2020;Travel;5916;4000;Joe Capps;11th Street Southeast;760;Washington;DC;20003;534-08-7598;Y;29;36;Y;4;M;Mortgage;MI;High School;Major Loss;Police;0;1;GA;Savannah;13;AGENT00280;VNDR00293;A
TXN00000125;A00009892;PLC00003171;14/7/2011;3/6/2020;3/6/2020;Life;7425;86000;Francine Scott;Adams Road;42;Greenfield;MA;1301;169-22-9491;Y;25;54;Y;6;L;Own;LI;High School;Minor Loss;None;1;1;CA;Berkeley;17;AGENT00280;VNDR00591;A
TXN00000126;A00004106;PLC00000497;10/8/2016;18/5/2020;23/5/2020;Life;5112;36000;Brian Morison;Orchard Avenue;1026;Louisville;KY;40213;154-16-8898;N;56;46;Y;7;H;Mortgage;HI;Bachelor;Total Loss;None;1;0;OK;Midwest City;5;AGENT01006;VNDR00519;A
TXN00000127;A00005034;PLC00005273;26/3/2013;20/5/2020;25/5/2020;Life;5271;43000;Steve Painter;Carmichael Road;5600;Montgomery;AL;36117;380-14-1874;Y;57;35;Y;3;M;Rent;LI;Bachelor;Total Loss;Police;1;1;AK;Anchorage;5;AGENT01114;VNDR00280;A
TXN00000128;A00008198;PLC00000862;13/11/2016;26/5/2020;29/5/2020;Motor;11108;5000;John Tefft;West Del Lago Circle;5815;Glendale;AZ;85308;420-43-9469;Y;41;119;Y;6;L;Mortgage;LI;Bachelor;Minor Loss;Other;0;0;GA;Savannah;23;AGENT00050;VNDR00183;A
TXN00000129;A00000548;PLC00001327;19/1/2013;16/5/2020;21/5/2020;Property;12086;39000;Laura Nelson;Brickside Court;10802;Riverview;FL;33579;195-53-6467;Y;64;97;Y;6;L;Own;HI;College;Minor Loss;None;1;1;AK;Anchorage;10;AGENT00226;VNDR00599;A
TXN00000130;A00006478;PLC00006625;28/4/2015;18/5/2020;23/5/2020;Life;5386;92000;Daniel Keiss;Joseph Avenue;1215;Nashville;TN;37207;594-71-2501;Y;35;50;Y;6;L;Own;MI;Bachelor;Major Loss;Police;0;1;TN;Nashville;18;AGENT00460;VNDR00517;A
TXN00000131;A00000815;PLC00001203;19/12/2013;17/5/2020;22/5/2020;Mobile;1039;300;Everett Smudrick;West Evans Drive;5837;Glendale;AZ;85306;268-53-6187;Y;31;106;Y;4;H;Rent;HI;Bachelor;Total Loss;None;0;1;CT;Manchester;18;AGENT01109;;A
TXN00000132;A00004559;PLC00002010;12/8/2011;18/5/2020;23/5/2020;Motor;9156;5000;Jane Bell;West 64th Avenue;7090;Arvada;CO;80003;802-40-4317;Y;30;41;Y;7;L;Rent;MI;PhD;Minor Loss;None;1;1;FL;Panama City;9;AGENT00271;;A
TXN00000133;A00002441;PLC00008019;11/2/2019;23/5/2020;28/5/2020;Property;14085;13000;Orpha Mcclellan;Gentilly Court;3100;Montgomery;AL;36116;473-75-4785;Y;41;52;Y;5;L;Own;LI;Bachelor;Total Loss;Ambulance;1;1;CO;Aspen;8;AGENT01085;VNDR00348;A
TXN00000134;A00005228;PLC00006756;12/8/2010;3/6/2020;3/6/2020;Travel;6431;4000;Ida Holder;Glen Eagle Drive;2347;Northfield;KY;40222;120-96-1655;Y;28;16;Y;7;M;Rent;LI;Masters;Major Loss;Other;1;1;AL;Montevallo;8;AGENT01013;;A
TXN00000135;A00008944;PLC00006934;25/3/2011;26/5/2020;29/5/2020;Travel;6883;5000;Charles Turman;West Center Street;831;Fayetteville;AR;72701;385-97-7281;N;28;12;Y;3;M;Own;LI;Bachelor;Total Loss;Ambulance;0;1;VT;Colchester;22;AGENT00879;;A
TXN00000136;A00005880;PLC00003036;8/9/2019;24/5/2020;29/5/2020;Travel;5933;3000;Tony Crawley;South Smiley Circle;3808;Montgomery;AL;36108;687-65-4878;N;62;51;Y;5;H;Rent;HI;High School;Total Loss;Ambulance;0;1;FL;Panama City Beach;12;AGENT00088;VNDR00496;A
TXN00000137;A00002413;PLC00000244;7/8/2013;31/5/2020;1/6/2020;Motor;12958;4000;William Baez;National Street;606;Fayetteville;AR;72701;820-95-0117;Y;39;93;Y;2;L;Mortgage;MI;High School;Minor Loss;Police;1;1;VT;Thetford;5;AGENT01100;VNDR00423;A
TXN00000138;A00001701;PLC00008394;12/5/2011;30/5/2020;1/6/2020;Mobile;1146;100;David Toney;Buck Hill Road;81;Guilford;VT;5301;851-83-6355;Y;26;55;N;5;H;Own;LI;Bachelor;Minor Loss;Other;0;1;AR;Fayetteville;23;AGENT00341;VNDR00548;A
TXN00000139;A00000834;PLC00006142;1/12/2019;31/5/2020;1/6/2020;Mobile;675;200;Sophia Meier;Rushforde Drive;91;Manchester;CT;6040;714-01-2402;Y;54;14;Y;5;L;Rent;MI;High School;Minor Loss;None;1;1;DC;Washington;4;AGENT01049;;A
TXN00000140;A00002597;PLC00000553;5/7/2018;31/5/2020;1/6/2020;Health;12126;3000;Rodney Miller;Happy Lane;2068;Crofton;MD;21114;173-81-9522;Y;39;96;Y;5;M;Rent;MI;High School;Total Loss;Ambulance;1;1;MA;Fall River;7;AGENT00639;VNDR00375;A
TXN00000141;A00007505;PLC00005897;10/12/2019;16/5/2020;21/5/2020;Health;18854;17000;Gary Frey;Berryhill Road;25721;Anchorage;AK;99577;361-41-6956;N;31;67;Y;2;L;Mortgage;LI;Bachelor;Minor Loss;Police;1;0;GA;Savannah;10;AGENT00929;VNDR00583;A
TXN00000142;A00004164;PLC00001559;30/4/2012;31/5/2020;1/6/2020;Property;10582;31000;Julius Cooks;Chamois Court;4;Pooler;GA;31322;735-43-6166;Y;60;63;Y;3;M;Mortgage;HI;College;Major Loss;None;1;1;KY;Louisville;2;AGENT01177;VNDR00600;A
TXN00000143;A00005342;PLC00007717;20/2/2015;19/5/2020;24/5/2020;Mobile;76;100;Judy Solian;West 65th Place;5073;Arvada;CO;80003;063-55-8460;Y;44;22;Y;3;M;Mortgage;MI;NA;Minor Loss;Ambulance;0;1;DC;Washington;18;AGENT00394;VNDR00075;A
TXN00000144;A00009809;PLC00005190;9/6/2017;29/5/2020;31/5/2020;Mobile;608;200;Alice Weigel;Sand Road;615;Severn;MD;21144;067-92-9761;N;55;88;Y;5;L;Own;HI;High School;Major Loss;None;1;0;MD;Glen Burnie;10;AGENT00976;VNDR00313;A
TXN00000145;A00002956;PLC00006235;6/6/2016;2/6/2020;3/6/2020;Property;14774;11000;Laverne Gross;Colemont Court;115;Nashville;TN;37013;501-74-4335;Y;42;68;Y;6;L;Mortgage;MI;High School;Minor Loss;Police;0;1;GA;Pooler;0;AGENT00518;VNDR00200;A
TXN00000146;A00004012;PLC00009625;30/9/2019;27/5/2020;30/5/2020;Mobile;691;100;Albert Dixon;Lincoln Street;97;Fitchburg;MA;1420;350-48-8969;Y;62;101;Y;3;M;Own;MI;Bachelor;Minor Loss;None;1;0;TN;Nolensville;16;AGENT01066;;A
TXN00000147;A00000949;PLC00006503;14/9/2017;19/5/2020;24/5/2020;Life;7003;39000;Jeffrey James;Timberridge Court;1649;Fayetteville;AR;72704;284-82-1028;Y;64;28;Y;7;M;Mortgage;MI;High School;Total Loss;Police;1;0;TN;Nashville;6;AGENT00648;VNDR00137;A
TXN00000148;A00001650;PLC00005199;15/8/2013;23/5/2020;28/5/2020;Property;12939;29000;Kathlene Mcnamara;Ruth Avenue;369;Mountain View;CA;94043;414-47-5092;N;43;86;Y;5;L;Own;LI;Bachelor;Minor Loss;Other;1;1;KY;Northfield;21;AGENT00137;VNDR00042;A
TXN00000149;A00005704;PLC00006988;24/11/2014;23/5/2020;28/5/2020;Travel;5673;5000;Von Wolfe;Buckland Hills Drive;233;Manchester;CT;6042;890-58-6302;N;34;59;Y;4;M;Own;LI;College;Total Loss;Ambulance;1;0;KY;Louisville;11;AGENT00092;;A
TXN00000150;A00002776;PLC00004168;3/10/2016;23/5/2020;28/5/2020;Life;675;34000;Michael Neff;Guava Avenue;17109;Panama City Beach;FL;32413;552-75-7032;Y;54;104;Y;3;M;Rent;MI;High School;Total Loss;Ambulance;1;1;VT;Bethel;17;AGENT00345;VNDR00430;A
TXN00000151;A00002079;PLC00006133;22/6/2018;21/5/2020;26/5/2020;Property;9155;28000;Tosha Thompson;Lisenby Avenue;2527;Panama City;FL;32405;128-23-9449;N;41;101;Y;7;M;Mortgage;HI;Bachelor;Major Loss;Police;0;1;MD;Annapolis;19;AGENT00168;VNDR00412;A
TXN00000152;A00005318;PLC00008962;6/10/2011;22/5/2020;27/5/2020;Health;13582;16000;Catherine Sisco;West Street;800;Panama City;FL;32404;705-23-3691;Y;32;9;Y;7;M;Own;LI;Bachelor;Major Loss;None;1;1;VT;Pawlet;10;AGENT00391;VNDR00292;A
TXN00000153;A00007732;PLC00007387;20/10/2019;18/5/2020;23/5/2020;Mobile;721;500;Amber Cobb;Hughes Road;3704;Louisville;KY;40207;360-52-2531;Y;47;78;Y;5;M;Own;MI;High School;Minor Loss;Police;1;1;CO;Arvada;3;AGENT01074;VNDR00586;A
TXN00000154;A00004626;PLC00004508;9/5/2013;27/5/2020;30/5/2020;Mobile;679;300;Jon Nobles;Paradise Lane;1233;Fayetteville;AR;72701;009-61-2453;Y;26;68;Y;2;L;Mortgage;MI;NA;Total Loss;Police;0;0;CA;Cupertino;5;AGENT00235;VNDR00404;A
TXN00000155;A00000211;PLC00001741;23/11/2012;5/6/2020;5/6/2020;Motor;8073;4000;Bill Kwok;Hansen Avenue;4444;Fremont;CA;94536;664-86-7600;Y;49;9;Y;4;L;Mortgage;LI;Bachelor;Minor Loss;Police;0;1;MA;Arlington;16;AGENT00468;VNDR00093;A
TXN00000156;A00007341;PLC00009169;10/5/2012;26/5/2020;31/5/2020;Health;12456;8000;Deanna Humiston;Crestmont Drive;439;Oakland;CA;94619;600-55-8563;Y;27;93;Y;4;M;Rent;LI;PhD;Total Loss;Ambulance;1;1;CO;Arvada;16;AGENT00031;;A
TXN00000157;A00008591;PLC00005815;29/12/2018;21/5/2020;26/5/2020;Property;11759;34000;Lance Kher;Southeast 14th Street;1817;Moore;OK;73160;778-96-1115;Y;42;38;Y;7;L;Mortgage;MI;Bachelor;Major Loss;Police;1;1;AR;Fayetteville;8;AGENT00855;;A
TXN00000158;A00008052;PLC00005527;4/7/2010;4/6/2020;4/6/2020;Property;12428;33000;Linda Thruman;West Citrus Way;6225;Glendale;AZ;85301;258-60-2036;Y;28;91;Y;4;M;Rent;LI;High School;Total Loss;Ambulance;1;0;CT;Manchester;22;AGENT01017;VNDR00215;A
TXN00000159;A00008942;PLC00005088;6/3/2017;19/5/2020;24/5/2020;Property;12341;24000;Mike Robert;Central Street;228;Milford;MA;1757;513-40-1287;Y;35;25;Y;5;L;Mortgage;HI;Masters;Total Loss;Ambulance;0;1;FL;Inverness;20;AGENT00929;VNDR00094;A
TXN00000160;A00003149;PLC00005923;7/7/2013;1/6/2020;2/6/2020;Health;12192;20000;Keith Martel;West 64th Drive;17020;Arvada;CO;80007;562-73-6287;Y;60;29;Y;6;L;Rent;HI;High School;Total Loss;None;1;1;AL;Montgomery;9;AGENT00889;VNDR00397;A
TXN00000161;A00005805;PLC00007092;30/11/2011;18/5/2020;23/5/2020;Life;5599;90000;Joe Introini;Perryman Court;7529;;MD;21226;211-65-5029;Y;31;112;Y;6;L;Own;HI;Bachelor;Major Loss;None;1;1;MA;Dracut;22;AGENT00163;;A
TXN00000162;A00009530;PLC00009483;31/8/2011;18/5/2020;23/5/2020;Health;18772;1000;Calvin Howell;North Futrall Drive;3425;Fayetteville;AR;72703;276-56-3370;Y;54;85;Y;7;H;Own;MI;Bachelor;Minor Loss;None;1;0;MD;Severn;19;AGENT00568;;D
TXN00000163;A00006830;PLC00001828;8/6/2017;2/6/2020;3/6/2020;Property;14679;32000;Lillian Decker;West Wedington Drive;5514;Fayetteville;AR;72704;141-91-4404;Y;26;90;Y;6;L;Rent;MI;NA;Total Loss;Ambulance;1;1;GA;Savannah;6;AGENT00929;;A
TXN00000164;A00007160;PLC00002887;19/2/2013;20/5/2020;25/5/2020;Property;12007;33000;Roxann Waters;Harlan Street;6073;Arvada;CO;80003;030-87-7823;Y;61;68;Y;3;L;Rent;HI;Bachelor;Major Loss;Ambulance;0;1;AL;Pike Road;14;AGENT00194;;A
TXN00000165;A00001553;PLC00007224;16/6/2013;19/5/2020;24/5/2020;Property;12997;15000;Perry Wright;Adams Street;11;Arlington;MA;2474;126-34-1776;N;64;20;Y;3;H;Mortgage;MI;Bachelor;Total Loss;Police;1;1;AR;Fayetteville;13;AGENT00696;VNDR00482;A
TXN00000166;A00001756;PLC00004862;23/12/2015;23/5/2020;28/5/2020;Motor;1104;1000;Florence Merritt;East Shirley Lane;5701;Montgomery;AL;36117;799-27-1687;N;35;88;Y;5;L;Own;HI;Bachelor;Minor Loss;Ambulance;0;1;MA;Palmer;6;AGENT00427;VNDR00153;A
TXN00000167;A00002923;PLC00003346;25/6/2014;27/5/2020;30/5/2020;Mobile;676;300;Ann Knight;Northwest 55th Street;4408;Oklahoma City;OK;73112;256-98-2851;N;62;65;Y;7;M;Own;LI;High School;Major Loss;None;1;0;MD;Severn;10;AGENT00552;;A
TXN00000168;A00009221;PLC00006984;7/12/2017;1/6/2020;2/6/2020;Mobile;949;700;Jason Marshall;Quincy Shore Drive;165;Quincy;MA;2171;154-62-9789;N;60;114;Y;4;H;Mortgage;LI;NA;Total Loss;Other;0;0;TN;Nashville;18;AGENT00437;VNDR00456;A
TXN00000169;A00003698;PLC00002245;17/2/2013;31/5/2020;2/6/2020;Mobile;1187;400;Ronald Porter;Upland Road;5900;Brooklyn Park;MD;21225;123-13-4086;Y;49;107;Y;3;L;Mortgage;MI;Bachelor;Total Loss;None;0;1;KY;Saint Matthews;18;AGENT00299;VNDR00077;A
TXN00000170;A00000190;PLC00005198;30/12/2013;26/5/2020;31/5/2020;Property;10965;17000;Gregory Drees;54th Avenue North;240;Nashville;TN;37209;720-32-2793;Y;31;112;Y;2;L;Rent;LI;High School;Minor Loss;None;1;1;AZ;Glendale;22;AGENT00038;;A
TXN00000171;A00002764;PLC00001151;13/5/2019;3/6/2020;3/6/2020;Health;16479;8000;Tony Hunter;Andover Drive;127;Savannah;GA;31405;735-22-1634;Y;36;100;Y;5;M;Mortgage;MI;Masters;Minor Loss;Police;1;0;AL;Montgomery;13;AGENT00781;;A
TXN00000172;A00009590;PLC00008527;29/11/2019;17/5/2020;22/5/2020;Property;13352;13000;Edward Ruvalcaba;Madison Street Northeast;421;Washington;DC;20011;120-42-7269;Y;62;52;Y;3;M;Mortgage;MI;Bachelor;Major Loss;None;0;1;TN;Nashville;1;AGENT01020;;A
TXN00000173;A00006417;PLC00002727;27/7/2010;28/5/2020;31/5/2020;Mobile;969;300;Lloyd Roberts;Pine Valley Road;88;Savannah;GA;31404;203-25-9798;Y;40;36;Y;4;L;Rent;HI;Bachelor;Minor Loss;Ambulance;1;1;CO;Boulder;0;AGENT00297;;A
TXN00000174;A00001503;PLC00002689;25/1/2012;5/6/2020;5/6/2020;Mobile;1111;100;Warren Frink;Southeast 37th Street;301;Oklahoma City;OK;73129;760-35-1669;Y;51;22;Y;2;L;Rent;LI;Masters;Minor Loss;Ambulance;0;1;FL;Panama City;18;AGENT00933;VNDR00310;A
TXN00000175;A00003922;PLC00003892;1/4/2012;21/5/2020;26/5/2020;Life;8974;99000;Robert Lawrence;Corona Street;8;;VT;5733;208-41-7115;Y;50;67;Y;7;M;Mortgage;MI;Bachelor;Total Loss;Ambulance;1;1;MD;Severn;2;AGENT00646;;A
TXN00000176;A00006105;PLC00002434;13/8/2013;30/5/2020;1/6/2020;Travel;799;5000;Cheryl Denny;Willow Way;301;Lynn Haven;FL;32444;157-78-0386;Y;30;93;Y;6;L;Mortgage;LI;Bachelor;Minor Loss;Other;0;1;KY;Louisville;15;AGENT00388;VNDR00060;A
TXN00000177;A00003613;PLC00007162;8/1/2013;3/6/2020;3/6/2020;Health;14037;5000;Walter Thibodeaux;East Saddleridge Drive;5529;Fayetteville;AR;72703;066-80-1161;N;52;87;Y;4;H;Own;MI;College;Minor Loss;Police;1;0;CO;Arvada;3;AGENT00905;;A
TXN00000178;A00002426;PLC00002044;15/4/2019;26/5/2020;31/5/2020;Travel;7918;2000;Patricia Benjamin;Britannia Drive;637;Vallejo;CA;94591;142-81-6069;Y;44;94;Y;4;M;Mortgage;HI;High School;Major Loss;Ambulance;1;1;AZ;Glendale;7;AGENT00730;VNDR00076;A
TXN00000179;A00006998;PLC00000273;22/9/2013;6/6/2020;6/6/2020;Travel;8543;4000;Robert Mcneil;Walters Farm Road;536;East Haven;VT;5837;623-20-3385;N;58;75;Y;5;H;Own;HI;Bachelor;Total Loss;Other;1;0;TN;Nashville;10;AGENT00588;VNDR00555;A
TXN00000180;A00000105;PLC00007991;26/1/2019;5/6/2020;5/6/2020;Motor;11242;4000;James Sicard;Castine Court;1211;Pasadena;MD;21122;774-17-6873;Y;33;14;Y;4;M;Rent;LI;NA;Total Loss;None;0;1;FL;Panama City;1;AGENT00523;VNDR00251;A
